Timestamp,t,solar_radiation (kJ/m2)
2/5/2015 1:59,842,0
2/5/2015 2:14,842.25,0
2/5/2015 2:29,842.5,0
2/5/2015 2:44,842.75,0
2/5/2015 2:59,843,0
2/5/2015 3:14,843.25,0
2/5/2015 3:29,843.5,0
2/5/2015 3:44,843.75,0
2/5/2015 3:59,844,0
2/5/2015 4:14,844.25,0
2/5/2015 4:29,844.5,0
2/5/2015 4:44,844.75,0
2/5/2015 4:59,845,0
2/5/2015 5:14,845.25,0
2/5/2015 5:29,845.5,0
2/5/2015 5:44,845.75,0
2/5/2015 5:59,846,0
2/5/2015 6:14,846.25,0
2/5/2015 6:29,846.5,0
2/5/2015 6:44,846.75,0
2/5/2015 6:59,847,0
2/5/2015 7:14,847.25,0
2/5/2015 7:29,847.5,0
2/5/2015 7:44,847.75,0
2/5/2015 7:59,848,0
2/5/2015 8:14,848.25,80
2/5/2015 8:29,848.5,80
2/5/2015 8:44,848.75,80
2/5/2015 8:59,849,80
2/5/2015 9:14,849.25,660
2/5/2015 9:29,849.5,660
2/5/2015 9:44,849.75,660
2/5/2015 9:59,850,660
2/5/2015 10:14,850.25,1234
2/5/2015 10:29,850.5,1234
2/5/2015 10:44,850.75,1234
2/5/2015 10:59,851,1234
2/5/2015 11:14,851.25,1671
2/5/2015 11:29,851.5,1671
2/5/2015 11:44,851.75,1671
2/5/2015 11:59,852,1671
2/5/2015 12:14,852.25,1913
2/5/2015 12:29,852.5,1913
2/5/2015 12:44,852.75,1913
2/5/2015 12:59,853,1913
2/5/2015 13:14,853.25,1915
2/5/2015 13:29,853.5,1915
2/5/2015 13:44,853.75,1915
2/5/2015 13:59,854,1915
2/5/2015 14:14,854.25,1676
2/5/2015 14:29,854.5,1676
2/5/2015 14:44,854.75,1676
2/5/2015 14:59,855,1676
2/5/2015 15:14,855.25,1367
2/5/2015 15:29,855.5,1367
2/5/2015 15:44,855.75,1367
2/5/2015 15:59,856,1367
2/5/2015 16:14,856.25,690
2/5/2015 16:29,856.5,690
2/5/2015 16:44,856.75,690
2/5/2015 16:59,857,690
2/5/2015 17:14,857.25,100
2/5/2015 17:29,857.5,100
2/5/2015 17:44,857.75,100
2/5/2015 17:59,858,100
2/5/2015 18:14,858.25,0
2/5/2015 18:29,858.5,0
2/5/2015 18:44,858.75,0
2/5/2015 18:59,859,0
2/5/2015 19:14,859.25,0
2/5/2015 19:29,859.5,0
2/5/2015 19:44,859.75,0
2/5/2015 19:59,860,0
2/5/2015 20:14,860.25,0
2/5/2015 20:29,860.5,0
2/5/2015 20:44,860.75,0
2/5/2015 20:59,861,0
2/5/2015 21:14,861.25,0
2/5/2015 21:29,861.5,0
2/5/2015 21:44,861.75,0
2/5/2015 21:59,862,0
2/5/2015 22:14,862.25,0
2/5/2015 22:29,862.5,0
2/5/2015 22:44,862.75,0
2/5/2015 22:59,863,0
2/5/2015 23:14,863.25,0
2/5/2015 23:29,863.5,0
2/5/2015 23:44,863.75,0
2/5/2015 23:59,864,0
2/6/2015 0:14,864.25,0
2/6/2015 0:29,864.5,0
2/6/2015 0:44,864.75,0
2/6/2015 0:59,865,0
2/6/2015 1:14,865.25,0
2/6/2015 1:29,865.5,0
2/6/2015 1:44,865.75,0
2/6/2015 1:59,866,0
2/6/2015 2:14,866.25,0
2/6/2015 2:29,866.5,0
2/6/2015 2:44,866.75,0
2/6/2015 2:59,867,0
2/6/2015 3:14,867.25,0
2/6/2015 3:29,867.5,0
2/6/2015 3:44,867.75,0
2/6/2015 3:59,868,0
2/6/2015 4:14,868.25,0
2/6/2015 4:29,868.5,0
2/6/2015 4:44,868.75,0
2/6/2015 4:59,869,0
2/6/2015 5:14,869.25,0
2/6/2015 5:29,869.5,0
2/6/2015 5:44,869.75,0
2/6/2015 5:59,870,0
2/6/2015 6:14,870.25,0
2/6/2015 6:29,870.5,0
2/6/2015 6:44,870.75,0
2/6/2015 6:59,871,0
2/6/2015 7:14,871.25,0
2/6/2015 7:29,871.5,0
2/6/2015 7:44,871.75,0
2/6/2015 7:59,872,0
2/6/2015 8:14,872.25,40
2/6/2015 8:29,872.5,40
2/6/2015 8:44,872.75,40
2/6/2015 8:59,873,40
2/6/2015 9:14,873.25,380
2/6/2015 9:29,873.5,380
2/6/2015 9:44,873.75,380
2/6/2015 9:59,874,380
2/6/2015 10:14,874.25,790
2/6/2015 10:29,874.5,790
2/6/2015 10:44,874.75,790
2/6/2015 10:59,875,790
2/6/2015 11:14,875.25,1147
2/6/2015 11:29,875.5,1147
2/6/2015 11:44,875.75,1147
2/6/2015 11:59,876,1147
2/6/2015 12:14,876.25,1142
2/6/2015 12:29,876.5,1142
2/6/2015 12:44,876.75,1142
2/6/2015 12:59,877,1142
2/6/2015 13:14,877.25,1264
2/6/2015 13:29,877.5,1264
2/6/2015 13:44,877.75,1264
2/6/2015 13:59,878,1264
2/6/2015 14:14,878.25,1225
2/6/2015 14:29,878.5,1225
2/6/2015 14:44,878.75,1225
2/6/2015 14:59,879,1225
2/6/2015 15:14,879.25,910
2/6/2015 15:29,879.5,910
2/6/2015 15:44,879.75,910
2/6/2015 15:59,880,910
2/6/2015 16:14,880.25,530
2/6/2015 16:29,880.5,530
2/6/2015 16:44,880.75,530
2/6/2015 16:59,881,530
2/6/2015 17:14,881.25,160
2/6/2015 17:29,881.5,160
2/6/2015 17:44,881.75,160
2/6/2015 17:59,882,160
2/6/2015 18:14,882.25,0
2/6/2015 18:29,882.5,0
2/6/2015 18:44,882.75,0
2/6/2015 18:59,883,0
2/6/2015 19:14,883.25,0
2/6/2015 19:29,883.5,0
2/6/2015 19:44,883.75,0
2/6/2015 19:59,884,0
2/6/2015 20:14,884.25,0
2/6/2015 20:29,884.5,0
2/6/2015 20:44,884.75,0
2/6/2015 20:59,885,0
2/6/2015 21:14,885.25,0
2/6/2015 21:29,885.5,0
2/6/2015 21:44,885.75,0
2/6/2015 21:59,886,0
2/6/2015 22:14,886.25,0
2/6/2015 22:29,886.5,0
2/6/2015 22:44,886.75,0
2/6/2015 22:59,887,0
2/6/2015 23:14,887.25,0
2/6/2015 23:29,887.5,0
2/6/2015 23:44,887.75,0
2/6/2015 23:59,888,0
2/7/2015 0:14,888.25,0
2/7/2015 0:29,888.5,0
2/7/2015 0:44,888.75,0
2/7/2015 0:59,889,0
2/7/2015 1:14,889.25,0
2/7/2015 1:29,889.5,0
2/7/2015 1:44,889.75,0
2/7/2015 1:59,890,0
2/7/2015 2:14,890.25,0
2/7/2015 2:29,890.5,0
2/7/2015 2:44,890.75,0
2/7/2015 2:59,891,0
2/7/2015 3:14,891.25,0
2/7/2015 3:29,891.5,0
2/7/2015 3:44,891.75,0
2/7/2015 3:59,892,0
2/7/2015 4:14,892.25,0
2/7/2015 4:29,892.5,0
2/7/2015 4:44,892.75,0
2/7/2015 4:59,893,0
2/7/2015 5:14,893.25,0
2/7/2015 5:29,893.5,0
2/7/2015 5:44,893.75,0
2/7/2015 5:59,894,0
2/7/2015 6:14,894.25,0
2/7/2015 6:29,894.5,0
2/7/2015 6:44,894.75,0
2/7/2015 6:59,895,0
2/7/2015 7:14,895.25,0
2/7/2015 7:29,895.5,0
2/7/2015 7:44,895.75,0
2/7/2015 7:59,896,0
2/7/2015 8:14,896.25,110
2/7/2015 8:29,896.5,110
2/7/2015 8:44,896.75,110
2/7/2015 8:59,897,110
2/7/2015 9:14,897.25,370
2/7/2015 9:29,897.5,370
2/7/2015 9:44,897.75,370
2/7/2015 9:59,898,370
2/7/2015 10:14,898.25,630
2/7/2015 10:29,898.5,630
2/7/2015 10:44,898.75,630
2/7/2015 10:59,899,630
2/7/2015 11:14,899.25,770
2/7/2015 11:29,899.5,770
2/7/2015 11:44,899.75,770
2/7/2015 11:59,900,770
2/7/2015 12:14,900.25,990
2/7/2015 12:29,900.5,990
2/7/2015 12:44,900.75,990
2/7/2015 12:59,901,990
2/7/2015 13:14,901.25,960
2/7/2015 13:29,901.5,960
2/7/2015 13:44,901.75,960
2/7/2015 13:59,902,960
2/7/2015 14:14,902.25,840
2/7/2015 14:29,902.5,840
2/7/2015 14:44,902.75,840
2/7/2015 14:59,903,840
2/7/2015 15:14,903.25,600
2/7/2015 15:29,903.5,600
2/7/2015 15:44,903.75,600
2/7/2015 15:59,904,600
2/7/2015 16:14,904.25,360
2/7/2015 16:29,904.5,360
2/7/2015 16:44,904.75,360
2/7/2015 16:59,905,360
2/7/2015 17:14,905.25,120
2/7/2015 17:29,905.5,120
2/7/2015 17:44,905.75,120
2/7/2015 17:59,906,120
2/7/2015 18:14,906.25,0
2/7/2015 18:29,906.5,0
2/7/2015 18:44,906.75,0
2/7/2015 18:59,907,0
2/7/2015 19:14,907.25,0
2/7/2015 19:29,907.5,0
2/7/2015 19:44,907.75,0
2/7/2015 19:59,908,0
2/7/2015 20:14,908.25,0
2/7/2015 20:29,908.5,0
2/7/2015 20:44,908.75,0
2/7/2015 20:59,909,0
2/7/2015 21:14,909.25,0
2/7/2015 21:29,909.5,0
2/7/2015 21:44,909.75,0
2/7/2015 21:59,910,0
2/7/2015 22:14,910.25,0
2/7/2015 22:29,910.5,0
2/7/2015 22:44,910.75,0
2/7/2015 22:59,911,0
2/7/2015 23:14,911.25,0
2/7/2015 23:29,911.5,0
2/7/2015 23:44,911.75,0
2/7/2015 23:59,912,0
2/8/2015 0:14,912.25,0
2/8/2015 0:29,912.5,0
2/8/2015 0:44,912.75,0
2/8/2015 0:59,913,0
2/8/2015 1:14,913.25,0
2/8/2015 1:29,913.5,0
2/8/2015 1:44,913.75,0
2/8/2015 1:59,914,0
2/8/2015 2:14,914.25,0
2/8/2015 2:29,914.5,0
2/8/2015 2:44,914.75,0
2/8/2015 2:59,915,0
2/8/2015 3:14,915.25,0
2/8/2015 3:29,915.5,0
2/8/2015 3:44,915.75,0
2/8/2015 3:59,916,0
2/8/2015 4:14,916.25,0
2/8/2015 4:29,916.5,0
2/8/2015 4:44,916.75,0
2/8/2015 4:59,917,0
2/8/2015 5:14,917.25,0
2/8/2015 5:29,917.5,0
2/8/2015 5:44,917.75,0
2/8/2015 5:59,918,0
2/8/2015 6:14,918.25,0
2/8/2015 6:29,918.5,0
2/8/2015 6:44,918.75,0
2/8/2015 6:59,919,0
2/8/2015 7:14,919.25,0
2/8/2015 7:29,919.5,0
2/8/2015 7:44,919.75,0
2/8/2015 7:59,920,0
2/8/2015 8:14,920.25,60
2/8/2015 8:29,920.5,60
2/8/2015 8:44,920.75,60
2/8/2015 8:59,921,60
2/8/2015 9:14,921.25,140
2/8/2015 9:29,921.5,140
2/8/2015 9:44,921.75,140
2/8/2015 9:59,922,140
2/8/2015 10:14,922.25,270
2/8/2015 10:29,922.5,270
2/8/2015 10:44,922.75,270
2/8/2015 10:59,923,270
2/8/2015 11:14,923.25,540
2/8/2015 11:29,923.5,540
2/8/2015 11:44,923.75,540
2/8/2015 11:59,924,540
2/8/2015 12:14,924.25,520
2/8/2015 12:29,924.5,520
2/8/2015 12:44,924.75,520
2/8/2015 12:59,925,520
2/8/2015 13:14,925.25,490
2/8/2015 13:29,925.5,490
2/8/2015 13:44,925.75,490
2/8/2015 13:59,926,490
2/8/2015 14:14,926.25,430
2/8/2015 14:29,926.5,430
2/8/2015 14:44,926.75,430
2/8/2015 14:59,927,430
2/8/2015 15:14,927.25,320
2/8/2015 15:29,927.5,320
2/8/2015 15:44,927.75,320
2/8/2015 15:59,928,320
2/8/2015 16:14,928.25,200
2/8/2015 16:29,928.5,200
2/8/2015 16:44,928.75,200
2/8/2015 16:59,929,200
2/8/2015 17:14,929.25,80
2/8/2015 17:29,929.5,80
2/8/2015 17:44,929.75,80
2/8/2015 17:59,930,80
2/8/2015 18:14,930.25,0
2/8/2015 18:29,930.5,0
2/8/2015 18:44,930.75,0
2/8/2015 18:59,931,0
2/8/2015 19:14,931.25,0
2/8/2015 19:29,931.5,0
2/8/2015 19:44,931.75,0
2/8/2015 19:59,932,0
2/8/2015 20:14,932.25,0
2/8/2015 20:29,932.5,0
2/8/2015 20:44,932.75,0
2/8/2015 20:59,933,0
2/8/2015 21:14,933.25,0
2/8/2015 21:29,933.5,0
2/8/2015 21:44,933.75,0
2/8/2015 21:59,934,0
2/8/2015 22:14,934.25,0
2/8/2015 22:29,934.5,0
2/8/2015 22:44,934.75,0
2/8/2015 22:59,935,0
2/8/2015 23:14,935.25,0
2/8/2015 23:29,935.5,0
2/8/2015 23:44,935.75,0
2/8/2015 23:59,936,0
2/9/2015 0:14,936.25,0
2/9/2015 0:29,936.5,0
2/9/2015 0:44,936.75,0
2/9/2015 0:59,937,0
2/9/2015 1:14,937.25,0
2/9/2015 1:29,937.5,0
2/9/2015 1:44,937.75,0
2/9/2015 1:59,938,0
2/9/2015 2:14,938.25,0
2/9/2015 2:29,938.5,0
2/9/2015 2:44,938.75,0
2/9/2015 2:59,939,0
2/9/2015 3:14,939.25,0
2/9/2015 3:29,939.5,0
2/9/2015 3:44,939.75,0
2/9/2015 3:59,940,0
2/9/2015 4:14,940.25,0
2/9/2015 4:29,940.5,0
2/9/2015 4:44,940.75,0
2/9/2015 4:59,941,0
2/9/2015 5:14,941.25,0
2/9/2015 5:29,941.5,0
2/9/2015 5:44,941.75,0
2/9/2015 5:59,942,0
2/9/2015 6:14,942.25,0
2/9/2015 6:29,942.5,0
2/9/2015 6:44,942.75,0
2/9/2015 6:59,943,0
2/9/2015 7:14,943.25,0
2/9/2015 7:29,943.5,0
2/9/2015 7:44,943.75,0
2/9/2015 7:59,944,0
2/9/2015 8:14,944.25,30
2/9/2015 8:29,944.5,30
2/9/2015 8:44,944.75,30
2/9/2015 8:59,945,30
2/9/2015 9:14,945.25,130
2/9/2015 9:29,945.5,130
2/9/2015 9:44,945.75,130
2/9/2015 9:59,946,130
2/9/2015 10:14,946.25,250
2/9/2015 10:29,946.5,250
2/9/2015 10:44,946.75,250
2/9/2015 10:59,947,250
2/9/2015 11:14,947.25,330
2/9/2015 11:29,947.5,330
2/9/2015 11:44,947.75,330
2/9/2015 11:59,948,330
2/9/2015 12:14,948.25,370
2/9/2015 12:29,948.5,370
2/9/2015 12:44,948.75,370
2/9/2015 12:59,949,370
2/9/2015 13:14,949.25,380
2/9/2015 13:29,949.5,380
2/9/2015 13:44,949.75,380
2/9/2015 13:59,950,380
2/9/2015 14:14,950.25,390
2/9/2015 14:29,950.5,390
2/9/2015 14:44,950.75,390
2/9/2015 14:59,951,390
2/9/2015 15:14,951.25,350
2/9/2015 15:29,951.5,350
2/9/2015 15:44,951.75,350
2/9/2015 15:59,952,350
2/9/2015 16:14,952.25,200
2/9/2015 16:29,952.5,200
2/9/2015 16:44,952.75,200
2/9/2015 16:59,953,200
2/9/2015 17:14,953.25,70
2/9/2015 17:29,953.5,70
2/9/2015 17:44,953.75,70
2/9/2015 17:59,954,70
2/9/2015 18:14,954.25,0
2/9/2015 18:29,954.5,0
2/9/2015 18:44,954.75,0
2/9/2015 18:59,955,0
2/9/2015 19:14,955.25,0
2/9/2015 19:29,955.5,0
2/9/2015 19:44,955.75,0
2/9/2015 19:59,956,0
2/9/2015 20:14,956.25,0
2/9/2015 20:29,956.5,0
2/9/2015 20:44,956.75,0
2/9/2015 20:59,957,0
2/9/2015 21:14,957.25,0
2/9/2015 21:29,957.5,0
2/9/2015 21:44,957.75,0
2/9/2015 21:59,958,0
2/9/2015 22:14,958.25,0
2/9/2015 22:29,958.5,0
2/9/2015 22:44,958.75,0
2/9/2015 22:59,959,0
2/9/2015 23:14,959.25,0
2/9/2015 23:29,959.5,0
2/9/2015 23:44,959.75,0
2/9/2015 23:59,960,0
2/10/2015 0:14,960.25,0
2/10/2015 0:29,960.5,0
2/10/2015 0:44,960.75,0
2/10/2015 0:59,961,0
2/10/2015 1:14,961.25,0
2/10/2015 1:29,961.5,0
2/10/2015 1:44,961.75,0
2/10/2015 1:59,962,0
2/10/2015 2:14,962.25,0
2/10/2015 2:29,962.5,0
2/10/2015 2:44,962.75,0
2/10/2015 2:59,963,0
2/10/2015 3:14,963.25,0
2/10/2015 3:29,963.5,0
2/10/2015 3:44,963.75,0
2/10/2015 3:59,964,0
2/10/2015 4:14,964.25,0
2/10/2015 4:29,964.5,0
2/10/2015 4:44,964.75,0
2/10/2015 4:59,965,0
2/10/2015 5:14,965.25,0
2/10/2015 5:29,965.5,0
2/10/2015 5:44,965.75,0
2/10/2015 5:59,966,0
2/10/2015 6:14,966.25,0
2/10/2015 6:29,966.5,0
2/10/2015 6:44,966.75,0
2/10/2015 6:59,967,0
2/10/2015 7:14,967.25,0
2/10/2015 7:29,967.5,0
2/10/2015 7:44,967.75,0
2/10/2015 7:59,968,0
2/10/2015 8:14,968.25,50
2/10/2015 8:29,968.5,50
2/10/2015 8:44,968.75,50
2/10/2015 8:59,969,50
2/10/2015 9:14,969.25,200
2/10/2015 9:29,969.5,200
2/10/2015 9:44,969.75,200
2/10/2015 9:59,970,200
2/10/2015 10:14,970.25,410
2/10/2015 10:29,970.5,410
2/10/2015 10:44,970.75,410
2/10/2015 10:59,971,410
2/10/2015 11:14,971.25,840
2/10/2015 11:29,971.5,840
2/10/2015 11:44,971.75,840
2/10/2015 11:59,972,840
2/10/2015 12:14,972.25,1268
2/10/2015 12:29,972.5,1268
2/10/2015 12:44,972.75,1268
2/10/2015 12:59,973,1268
2/10/2015 13:14,973.25,1589
2/10/2015 13:29,973.5,1589
2/10/2015 13:44,973.75,1589
2/10/2015 13:59,974,1589
2/10/2015 14:14,974.25,1771
2/10/2015 14:29,974.5,1771
2/10/2015 14:44,974.75,1771
2/10/2015 14:59,975,1771
2/10/2015 15:14,975.25,1409
2/10/2015 15:29,975.5,1409
2/10/2015 15:44,975.75,1409
2/10/2015 15:59,976,1409
2/10/2015 16:14,976.25,810
2/10/2015 16:29,976.5,810
2/10/2015 16:44,976.75,810
2/10/2015 16:59,977,810
2/10/2015 17:14,977.25,120
2/10/2015 17:29,977.5,120
2/10/2015 17:44,977.75,120
2/10/2015 17:59,978,120
2/10/2015 18:14,978.25,0
2/10/2015 18:29,978.5,0
2/10/2015 18:44,978.75,0
2/10/2015 18:59,979,0
2/10/2015 19:14,979.25,0
2/10/2015 19:29,979.5,0
2/10/2015 19:44,979.75,0
2/10/2015 19:59,980,0
2/10/2015 20:14,980.25,0
2/10/2015 20:29,980.5,0
2/10/2015 20:44,980.75,0
2/10/2015 20:59,981,0
2/10/2015 21:14,981.25,0
2/10/2015 21:29,981.5,0
2/10/2015 21:44,981.75,0
2/10/2015 21:59,982,0
2/10/2015 22:14,982.25,0
2/10/2015 22:29,982.5,0
2/10/2015 22:44,982.75,0
2/10/2015 22:59,983,0
2/10/2015 23:14,983.25,0
2/10/2015 23:29,983.5,0
2/10/2015 23:44,983.75,0
2/10/2015 23:59,984,0
2/11/2015 0:14,984.25,0
2/11/2015 0:29,984.5,0
2/11/2015 0:44,984.75,0
2/11/2015 0:59,985,0
2/11/2015 1:14,985.25,0
2/11/2015 1:29,985.5,0
2/11/2015 1:44,985.75,0
2/11/2015 1:59,986,0
2/11/2015 2:14,986.25,0
2/11/2015 2:29,986.5,0
2/11/2015 2:44,986.75,0
2/11/2015 2:59,987,0
2/11/2015 3:14,987.25,0
2/11/2015 3:29,987.5,0
2/11/2015 3:44,987.75,0
2/11/2015 3:59,988,0
2/11/2015 4:14,988.25,0
2/11/2015 4:29,988.5,0
2/11/2015 4:44,988.75,0
2/11/2015 4:59,989,0
2/11/2015 5:14,989.25,0
2/11/2015 5:29,989.5,0
2/11/2015 5:44,989.75,0
2/11/2015 5:59,990,0
2/11/2015 6:14,990.25,0
2/11/2015 6:29,990.5,0
2/11/2015 6:44,990.75,0
2/11/2015 6:59,991,0
2/11/2015 7:14,991.25,0
2/11/2015 7:29,991.5,0
2/11/2015 7:44,991.75,0
2/11/2015 7:59,992,0
2/11/2015 8:14,992.25,150
2/11/2015 8:29,992.5,150
2/11/2015 8:44,992.75,150
2/11/2015 8:59,993,150
2/11/2015 9:14,993.25,700
2/11/2015 9:29,993.5,700
2/11/2015 9:44,993.75,700
2/11/2015 9:59,994,700
2/11/2015 10:14,994.25,720
2/11/2015 10:29,994.5,720
2/11/2015 10:44,994.75,720
2/11/2015 10:59,995,720
2/11/2015 11:14,995.25,1381
2/11/2015 11:29,995.5,1381
2/11/2015 11:44,995.75,1381
2/11/2015 11:59,996,1381
2/11/2015 12:14,996.25,1628
2/11/2015 12:29,996.5,1628
2/11/2015 12:44,996.75,1628
2/11/2015 12:59,997,1628
2/11/2015 13:14,997.25,1432
2/11/2015 13:29,997.5,1432
2/11/2015 13:44,997.75,1432
2/11/2015 13:59,998,1432
2/11/2015 14:14,998.25,1298
2/11/2015 14:29,998.5,1298
2/11/2015 14:44,998.75,1298
2/11/2015 14:59,999,1298
2/11/2015 15:14,999.25,1074
2/11/2015 15:29,999.5,1074
2/11/2015 15:44,999.75,1074
2/11/2015 15:59,1000,1074
2/11/2015 16:14,1000.25,530
2/11/2015 16:29,1000.5,530
2/11/2015 16:44,1000.75,530
2/11/2015 16:59,1001,530
2/11/2015 17:14,1001.25,200
2/11/2015 17:29,1001.5,200
2/11/2015 17:44,1001.75,200
2/11/2015 17:59,1002,200
2/11/2015 18:14,1002.25,0
2/11/2015 18:29,1002.5,0
2/11/2015 18:44,1002.75,0
2/11/2015 18:59,1003,0
2/11/2015 19:14,1003.25,0
2/11/2015 19:29,1003.5,0
2/11/2015 19:44,1003.75,0
2/11/2015 19:59,1004,0
2/11/2015 20:14,1004.25,0
2/11/2015 20:29,1004.5,0
2/11/2015 20:44,1004.75,0
2/11/2015 20:59,1005,0
2/11/2015 21:14,1005.25,0
2/11/2015 21:29,1005.5,0
2/11/2015 21:44,1005.75,0
2/11/2015 21:59,1006,0
2/11/2015 22:14,1006.25,0
2/11/2015 22:29,1006.5,0
2/11/2015 22:44,1006.75,0
2/11/2015 22:59,1007,0
2/11/2015 23:14,1007.25,0
2/11/2015 23:29,1007.5,0
2/11/2015 23:44,1007.75,0
2/11/2015 23:59,1008,0
2/12/2015 0:14,1008.25,0
2/12/2015 0:29,1008.5,0
2/12/2015 0:44,1008.75,0
2/12/2015 0:59,1009,0
2/12/2015 1:14,1009.25,0
2/12/2015 1:29,1009.5,0
2/12/2015 1:44,1009.75,0
2/12/2015 1:59,1010,0
2/12/2015 2:14,1010.25,0
2/12/2015 2:29,1010.5,0
2/12/2015 2:44,1010.75,0
2/12/2015 2:59,1011,0
2/12/2015 3:14,1011.25,0
2/12/2015 3:29,1011.5,0
2/12/2015 3:44,1011.75,0
2/12/2015 3:59,1012,0
2/12/2015 4:14,1012.25,0
2/12/2015 4:29,1012.5,0
2/12/2015 4:44,1012.75,0
2/12/2015 4:59,1013,0
2/12/2015 5:14,1013.25,0
2/12/2015 5:29,1013.5,0
2/12/2015 5:44,1013.75,0
2/12/2015 5:59,1014,0
2/12/2015 6:14,1014.25,0
2/12/2015 6:29,1014.5,0
2/12/2015 6:44,1014.75,0
2/12/2015 6:59,1015,0
2/12/2015 7:14,1015.25,0
2/12/2015 7:29,1015.5,0
2/12/2015 7:44,1015.75,0
2/12/2015 7:59,1016,0
2/12/2015 8:14,1016.25,60
2/12/2015 8:29,1016.5,60
2/12/2015 8:44,1016.75,60
2/12/2015 8:59,1017,60
2/12/2015 9:14,1017.25,400
2/12/2015 9:29,1017.5,400
2/12/2015 9:44,1017.75,400
2/12/2015 9:59,1018,400
2/12/2015 10:14,1018.25,960
2/12/2015 10:29,1018.5,960
2/12/2015 10:44,1018.75,960
2/12/2015 10:59,1019,960
2/12/2015 11:14,1019.25,1717
2/12/2015 11:29,1019.5,1717
2/12/2015 11:44,1019.75,1717
2/12/2015 11:59,1020,1717
2/12/2015 12:14,1020.25,1795
2/12/2015 12:29,1020.5,1795
2/12/2015 12:44,1020.75,1795
2/12/2015 12:59,1021,1795
2/12/2015 13:14,1021.25,1878
2/12/2015 13:29,1021.5,1878
2/12/2015 13:44,1021.75,1878
2/12/2015 13:59,1022,1878
2/12/2015 14:14,1022.25,1112
2/12/2015 14:29,1022.5,1112
2/12/2015 14:44,1022.75,1112
2/12/2015 14:59,1023,1112
2/12/2015 15:14,1023.25,720
2/12/2015 15:29,1023.5,720
2/12/2015 15:44,1023.75,720
2/12/2015 15:59,1024,720
2/12/2015 16:14,1024.25,440
2/12/2015 16:29,1024.5,440
2/12/2015 16:44,1024.75,440
2/12/2015 16:59,1025,440
2/12/2015 17:14,1025.25,150
2/12/2015 17:29,1025.5,150
2/12/2015 17:44,1025.75,150
2/12/2015 17:59,1026,150
2/12/2015 18:14,1026.25,0
2/12/2015 18:29,1026.5,0
2/12/2015 18:44,1026.75,0
2/12/2015 18:59,1027,0
2/12/2015 19:14,1027.25,0
2/12/2015 19:29,1027.5,0
2/12/2015 19:44,1027.75,0
2/12/2015 19:59,1028,0
2/12/2015 20:14,1028.25,0
2/12/2015 20:29,1028.5,0
2/12/2015 20:44,1028.75,0
2/12/2015 20:59,1029,0
2/12/2015 21:14,1029.25,0
2/12/2015 21:29,1029.5,0
2/12/2015 21:44,1029.75,0
2/12/2015 21:59,1030,0
2/12/2015 22:14,1030.25,0
2/12/2015 22:29,1030.5,0
2/12/2015 22:44,1030.75,0
2/12/2015 22:59,1031,0
2/12/2015 23:14,1031.25,0
2/12/2015 23:29,1031.5,0
2/12/2015 23:44,1031.75,0
2/12/2015 23:59,1032,0
2/13/2015 0:14,1032.25,0
2/13/2015 0:29,1032.5,0
2/13/2015 0:44,1032.75,0
2/13/2015 0:59,1033,0
2/13/2015 1:14,1033.25,0
2/13/2015 1:29,1033.5,0
2/13/2015 1:44,1033.75,0
2/13/2015 1:59,1034,0
2/13/2015 2:14,1034.25,0
2/13/2015 2:29,1034.5,0
2/13/2015 2:44,1034.75,0
2/13/2015 2:59,1035,0
2/13/2015 3:14,1035.25,0
2/13/2015 3:29,1035.5,0
2/13/2015 3:44,1035.75,0
2/13/2015 3:59,1036,0
2/13/2015 4:14,1036.25,0
2/13/2015 4:29,1036.5,0
2/13/2015 4:44,1036.75,0
2/13/2015 4:59,1037,0
2/13/2015 5:14,1037.25,0
2/13/2015 5:29,1037.5,0
2/13/2015 5:44,1037.75,0
2/13/2015 5:59,1038,0
2/13/2015 6:14,1038.25,0
2/13/2015 6:29,1038.5,0
2/13/2015 6:44,1038.75,0
2/13/2015 6:59,1039,0
2/13/2015 7:14,1039.25,0
2/13/2015 7:29,1039.5,0
2/13/2015 7:44,1039.75,0
2/13/2015 7:59,1040,0
2/13/2015 8:14,1040.25,180
2/13/2015 8:29,1040.5,180
2/13/2015 8:44,1040.75,180
2/13/2015 8:59,1041,180
2/13/2015 9:14,1041.25,820
2/13/2015 9:29,1041.5,820
2/13/2015 9:44,1041.75,820
2/13/2015 9:59,1042,820
2/13/2015 10:14,1042.25,1401
2/13/2015 10:29,1042.5,1401
2/13/2015 10:44,1042.75,1401
2/13/2015 10:59,1043,1401
2/13/2015 11:14,1043.25,1845
2/13/2015 11:29,1043.5,1845
2/13/2015 11:44,1043.75,1845
2/13/2015 11:59,1044,1845
2/13/2015 12:14,1044.25,2084
2/13/2015 12:29,1044.5,2084
2/13/2015 12:44,1044.75,2084
2/13/2015 12:59,1045,2084
2/13/2015 13:14,1045.25,2109
2/13/2015 13:29,1045.5,2109
2/13/2015 13:44,1045.75,2109
2/13/2015 13:59,1046,2109
2/13/2015 14:14,1046.25,1905
2/13/2015 14:29,1046.5,1905
2/13/2015 14:44,1046.75,1905
2/13/2015 14:59,1047,1905
2/13/2015 15:14,1047.25,1503
2/13/2015 15:29,1047.5,1503
2/13/2015 15:44,1047.75,1503
2/13/2015 15:59,1048,1503
2/13/2015 16:14,1048.25,920
2/13/2015 16:29,1048.5,920
2/13/2015 16:44,1048.75,920
